YEAR,MO,DY,ALLSKY_SFC_SW_DWN,CLRSKY_SFC_SW_DWN,WS2M,ALLSKY_KT,ALLSKY_NKT,ALLSKY_SFC_LW_DWN,ALLSKY_SFC_PAR_TOT,CLRSKY_SFC_PAR_TOT,ALLSKY_SFC_UVA,ALLSKY_SFC_UVB,ALLSKY_SFC_UV_INDEX
2013,1,4,2.45,4.8,9.52,0.34,0.46,416.72,49.57,93.16,7.13,0.21,1.17
2013,1,5,3.62,4.89,6.66,0.51,0.68,418.76,71.48,95.48,9.53,0.27,1.47
2013,1,6,3.15,4.86,6.89,0.44,0.59,421.42,63.62,95.89,8.77,0.24,1.32
2013,1,7,3.1,4.81,5.75,0.43,0.58,410.34,61.88,94.44,8.48,0.23,1.26
2013,1,8,3.22,4.84,5.07,0.45,0.59,422.54,64.35,95.3,8.66,0.23,1.23
2013,1,9,1.7,4.88,5.46,0.23,0.31,423.98,35.88,95.73,5.4,0.15,0.79
2013,1,10,1.63,4.7,10.23,0.23,0.3,417.86,34.28,91.16,5.15,0.14,0.76
2013,1,11,1.79,4.79,9.29,0.25,0.33,420.56,37.62,93.31,5.59,0.16,0.87
2013,1,12,1.25,4.76,7.66,0.17,0.23,424.85,27.07,93.8,4.15,0.12,0.64
2013,1,13,2.93,4.82,7.62,0.4,0.53,413.03,57.94,94.07,7.87,0.2,1.09
2013,1,14,3.73,5.07,9.54,0.51,0.67,392.68,70.8,94.68,9.45,0.26,1.42
2013,1,15,3.93,4.98,8.09,0.53,0.71,386.26,74.35,93.07,9.73,0.27,1.52
2013,1,16,4.07,5.17,6.98,0.55,0.73,385.52,77.7,97.67,10.16,0.27,1.43
2013,1,17,4.52,4.96,7.84,0.61,0.8,381.62,84.53,92.99,10.74,0.27,1.38
2013,1,18,1.94,4.66,11.16,0.26,0.34,401.59,39.42,87.06,5.62,0.15,0.77
2013,1,19,2.07,5.01,8.97,0.27,0.37,401.19,42.05,95.42,6.09,0.16,0.84
2013,1,20,4.16,5.24,8.13,0.55,0.73,401.54,80.51,100.88,10.55,0.27,1.39
2013,1,21,4.16,5.29,6.84,0.55,0.73,406.53,81.27,102.2,10.7,0.29,1.62
2013,1,22,3.5,5.33,6.04,0.46,0.61,411.15,69.09,103.07,9.47,0.27,1.48
2013,1,23,3.83,5.34,4.99,0.5,0.66,399.17,74.51,103.07,9.95,0.28,1.56
2013,1,24,4.32,5.33,5.16,0.56,0.74,401.95,84.12,103.02,10.98,0.31,1.68
2013,1,25,1.86,5.31,4.66,0.24,0.31,419.55,38.94,102.98,5.83,0.18,0.98
2013,1,26,4.35,5.21,7.09,0.56,0.73,402.32,84.44,100.45,11.02,0.3,1.68
2013,1,27,3.57,5.28,8.43,0.46,0.6,402.36,70.1,101.16,9.48,0.27,1.47
2013,1,28,3.12,5.32,9.97,0.4,0.52,407.93,60.9,101.65,8.51,0.24,1.34
2013,1,29,4.96,5.4,6.93,0.63,0.82,379.48,94.83,103.28,12.11,0.34,1.8
2013,1,30,5.14,5.56,7.85,0.66,0.85,369.94,96.65,104.35,12.3,0.34,1.82
2013,1,31,3.51,5.47,7.77,0.45,0.58,403.01,68.84,104.4,9.35,0.27,1.45
2013,2,1,2.61,5.37,8.23,0.33,0.43,428.28,54.87,106.31,7.97,0.23,1.27
2013,2,2,2.38,5.38,7.61,0.3,0.38,424.97,49.74,106.7,7.36,0.22,1.21
2013,2,3,4.3,5.46,8.01,0.54,0.7,406.16,85.29,107.4,11.35,0.33,1.82
2013,2,4,5.42,5.62,7.02,0.67,0.87,392.23,104.7,109.02,13.41,0.39,2.12
2013,2,5,5.47,5.7,5.79,0.68,0.87,384.33,104.83,109.51,13.39,0.39,2.1
2013,2,6,5.62,5.76,6.16,0.7,0.89,382.1,108.05,111.42,13.76,0.38,2.04
2013,2,7,3.66,5.78,5.97,0.45,0.57,403.7,71.99,111.7,9.87,0.28,1.52
2013,2,8,2.63,5.75,7,0.32,0.41,405.49,54.16,111.46,7.9,0.23,1.24
2013,2,9,4.53,5.8,8.73,0.55,0.7,398.88,88.45,111.96,11.82,0.34,1.81
2013,2,10,5.24,5.88,7.59,0.63,0.8,389.82,101.09,113.17,13.18,0.37,1.98
2013,2,11,4.8,5.87,6.94,0.58,0.73,402,93.88,113.65,12.45,0.35,1.88
2013,2,12,3.63,5.83,5.87,0.44,0.55,420.1,73.69,113.59,10.29,0.3,1.67
2013,2,13,2.79,5.9,6.41,0.33,0.42,429.3,58.41,115.48,8.56,0.27,1.41
2013,2,14,5.7,5.99,6.96,0.67,0.85,392.55,109.72,115.88,14.16,0.41,2.18
2013,2,15,4.07,6.02,5.47,0.48,0.61,416.89,80.64,116.07,11.14,0.34,1.85
2013,2,16,4.08,5.89,9.38,0.48,0.6,421.4,81.2,114.45,11.2,0.35,1.91
2013,2,17,4.07,5.87,8.3,0.48,0.59,411.8,81.13,113.16,11.05,0.34,1.82
2013,2,18,5.5,5.97,5.95,0.64,0.8,395.67,105.95,114.54,13.7,0.41,2.22
2013,2,19,5.32,6.06,5.51,0.62,0.77,389.8,102.05,115.22,13.27,0.41,2.2
2013,2,20,2.83,5.82,9.71,0.33,0.41,414.8,57.93,110.88,8.26,0.27,1.41
2013,2,21,4.41,6.04,9.52,0.51,0.63,413.78,86.01,115.68,11.68,0.38,2.04
2013,2,22,4.17,6.11,7.8,0.48,0.59,415.61,83.57,119.41,11.56,0.38,2.09
2013,2,23,4.07,6.07,10.04,0.46,0.58,413.05,81.94,118.66,11.36,0.38,2.05
2013,2,24,3.09,5.92,9.91,0.35,0.43,422.01,63.92,115.33,9.16,0.28,1.48
2013,2,25,2.48,6,8.7,0.28,0.34,419.27,52.53,117.12,7.82,0.24,1.27
2013,2,26,4.91,6.18,6.92,0.55,0.68,408.55,98,121.02,13.18,0.41,2.2
2013,2,27,5.56,6.11,3.59,0.62,0.77,402.82,109.05,119.17,14.11,0.42,2.23
2013,2,28,5.78,6.04,5.02,0.64,0.79,396.71,111.18,116.16,14.11,0.41,2.18
2013,3,1,5.3,6.06,3.68,0.59,0.72,401.06,103.04,116.43,13.19,0.39,2.04
2013,3,2,2.12,5.92,7.89,0.23,0.29,418.25,44.63,113.76,6.48,0.2,1.05
2013,3,3,2.32,5.96,8.92,0.25,0.31,413.4,48.5,112.7,7.05,0.22,1.13
2013,3,4,4.24,6.1,9.04,0.46,0.56,411.67,82.67,115.17,11.1,0.34,1.78
2013,3,5,5.38,6.13,8.93,0.58,0.71,399.38,102.33,115.12,13.14,0.39,2.02
2013,3,6,3.13,6.18,7.3,0.34,0.41,412.64,63.03,117.26,8.69,0.27,1.38
2013,3,7,6.31,6.49,5.49,0.68,0.83,378.83,118.95,122.55,15.17,0.46,2.48
2013,3,8,6.66,6.69,5.45,0.71,0.87,363.98,124.01,125.01,15.83,0.48,2.56
2013,3,9,5.89,6.66,6.27,0.62,0.77,381.9,112.2,125.72,14.69,0.45,2.38
2013,3,10,5.02,6.53,4.06,0.53,0.65,421.23,100.76,128.12,13.66,0.42,2.21
2013,3,11,2.24,6.64,5.83,0.23,0.29,432.08,48.62,130.69,7.43,0.24,1.23
2013,3,12,4.84,6.7,6.09,0.51,0.62,428.31,98.04,131.83,13.59,0.42,2.18
2013,3,13,5.76,6.62,4.09,0.6,0.73,411.86,113.34,128.97,14.95,0.45,2.41
2013,3,14,3.27,6.15,6.77,0.34,0.41,420.99,66.55,117.7,9.23,0.3,1.53
2013,3,15,4.34,6.28,7.77,0.45,0.55,416.8,86.33,120.23,11.62,0.35,1.82
2013,3,16,5.67,6.58,7.45,0.59,0.71,411,110.38,126.08,14.54,0.44,2.26
2013,3,17,5.88,6.75,7.14,0.61,0.73,412.73,115.34,131.1,15.27,0.46,2.39
2013,3,18,6.31,6.52,4.81,0.65,0.78,391.9,120.44,123.91,15.2,0.44,2.27
2013,3,19,6.25,6.63,2.85,0.64,0.77,392.28,119.73,126.1,15.16,0.42,2.22
2013,3,20,6.28,6.74,4.54,0.64,0.77,400.69,121.24,128.8,15.73,0.44,2.29
2013,3,21,5.23,6.8,3.45,0.53,0.64,402.08,102.8,129.98,13.7,0.38,1.95
2013,3,22,6.32,7.02,5.94,0.64,0.77,401.25,123.57,135.76,16.35,0.47,2.39
2013,3,23,6.24,6.88,5.62,0.63,0.76,409.73,122.74,133.73,16.04,0.45,2.3
2013,3,24,6.48,6.91,5.05,0.65,0.78,407,127.58,134.93,16.73,0.47,2.41
2013,3,25,4.98,6.63,7.07,0.5,0.59,417.76,98.57,126.97,13.16,0.38,1.92
2013,3,26,5.34,6.81,7.38,0.53,0.64,416.79,106.66,131.37,14.16,0.41,2.08
2013,3,27,6.46,6.93,3.95,0.64,0.77,409.18,126.59,134.52,16.45,0.47,2.48
2013,3,28,5.71,6.72,3.13,0.57,0.68,414.27,112,128.83,14.5,0.42,2.19
2013,3,29,6.3,6.62,3.54,0.62,0.74,404.14,122.09,127.34,15.35,0.43,-999
2013,3,30,5.9,6.82,6.37,0.59,0.7,415.14,116.86,132.41,15.26,0.44,-999
2013,3,31,5.61,6.96,6.13,0.55,0.66,429.4,111.98,136.02,15.03,0.45,2.37
2013,4,1,6.55,7.09,5.53,0.64,0.77,413.63,128.53,137.7,16.83,0.5,2.62
2013,4,2,6.41,6.94,3.88,0.62,0.74,417.62,125.76,134.7,16.34,0.48,2.49
2013,4,3,3.3,6.98,6.77,0.32,0.38,435.45,69.49,136.28,10.01,0.3,1.56
2013,4,4,6.08,6.91,4.79,0.59,0.7,422.7,120.16,134.23,15.66,0.45,2.38
2013,4,5,6.47,6.87,3.99,0.62,0.74,410.15,125.41,132.09,16.05,0.46,2.43
2013,4,6,2.03,6.49,7.6,0.2,0.23,427.16,43.03,124.2,5.95,0.16,0.84
2013,4,7,1.21,6.12,8.48,0.12,0.14,418.91,27.11,114.07,3.85,0.12,0.6
2013,4,8,2.28,6.42,6.67,0.22,0.26,425.88,48.55,120.38,6.79,0.2,1.02
2013,4,9,4,6.36,6.1,0.38,0.45,430.62,80.78,120.88,10.43,0.3,1.58
2013,4,10,2.92,6.82,7.85,0.28,0.33,430.01,61.7,131.77,8.91,0.27,1.35
2013,4,11,4.4,6.92,9.06,0.42,0.49,428.47,89.02,133.34,12.2,0.37,1.9
2013,4,12,1.94,6.81,8.12,0.19,0.22,429.11,42.48,130.69,6.27,0.2,0.99
2013,4,13,4.96,6.74,7.68,0.48,0.55,424.28,98.84,128.76,13.06,0.41,2.1
2013,4,14,5.04,6.91,3.82,0.48,0.56,417.62,100.8,133.13,13.38,0.41,2.1
2013,4,15,5.64,6.74,3.2,0.54,0.62,410.41,110.15,128.49,14.05,0.41,2.11
2013,4,16,6.38,6.94,3.53,0.61,0.71,410.01,124.72,133.7,16,0.47,2.48
2013,4,17,6.58,6.95,2.64,0.62,0.73,398.73,127.19,132.6,16.18,0.48,2.58
2013,4,18,6.9,7.06,1.91,0.66,0.77,399.69,134,135.98,17.16,0.52,2.82
2013,4,19,6.89,7.34,2.28,0.65,0.76,402.78,135.63,142.66,17.83,0.54,2.9
2013,4,20,7.32,7.42,2.3,0.69,0.8,403.56,144.25,145.12,18.76,0.56,2.98
2013,4,21,2.64,7.23,6.99,0.25,0.29,432.27,56.84,141.3,8.52,0.27,1.39
2013,4,22,5.13,7.01,8.05,0.48,0.56,427.57,103.01,134.31,13.82,0.41,2.12
2013,4,23,5.58,7.31,6.76,0.52,0.61,429.59,112.82,142.05,15.3,0.45,2.3
2013,4,24,7.05,7.44,3.05,0.66,0.77,415.04,139.17,145.03,18.23,0.53,2.79
2013,4,25,7.06,7.43,3.45,0.66,0.77,403.38,138.3,143.54,17.98,0.52,2.71
2013,4,26,4.62,7.17,5.94,0.43,0.5,419.98,93.8,138.64,12.8,0.38,1.91
2013,4,27,3.42,6.99,7.99,0.32,0.37,426.29,72.34,135.38,10.38,0.31,1.59
2013,4,28,4.78,7.37,6.38,0.45,0.52,430.79,98.52,144.13,13.77,0.41,2.09
2013,4,29,6.84,7.48,5.49,0.63,0.74,418.98,136.39,146.48,17.99,0.51,2.61
2013,4,30,7.32,7.53,4.88,0.68,0.79,406.98,143.86,146.43,18.82,0.53,2.79
2013,5,1,3.68,7.4,5.61,0.34,0.4,418.39,77.03,144.65,10.84,0.29,1.48
2013,5,2,3.38,7.32,6.74,0.31,0.37,417.45,72.28,142.77,10.59,0.31,1.57
2013,5,3,1.8,7.2,6.94,0.16,0.2,423.28,40.38,141.11,6.14,0.17,0.86
2013,5,4,3.91,7.29,5.6,0.36,0.42,438.5,81.62,142.93,11.73,0.34,1.73
2013,5,5,5.07,7.51,6.29,0.47,0.54,424.56,104.09,147.86,14.43,0.41,2.09
2013,5,6,6.08,7.53,6.15,0.56,0.65,426.49,122.29,147.83,16.58,0.49,2.55
2013,5,7,6.99,7.57,6.5,0.65,0.75,418.04,139.6,148.98,18.53,0.54,2.84
2013,5,8,6.29,7.6,7.01,0.58,0.67,426.13,127.01,149.62,17.33,0.5,2.6
2013,5,9,6.44,7.65,5.29,0.59,0.69,424.96,129.8,150.75,17.55,0.51,2.65
2013,5,10,7.35,7.55,4.05,0.68,0.78,415.94,145.41,147.96,19.12,0.52,2.66
2013,5,11,5.16,7.48,3.8,0.48,0.55,422.27,105.34,146.91,14.49,0.4,2.02
2013,5,12,3.88,7.45,2.06,0.36,0.41,428.35,80.45,147.18,11.24,0.31,1.59
2013,5,13,6.47,7.52,5.2,0.59,0.69,433.66,130.74,148.63,17.63,0.52,2.69
2013,5,14,6.9,7.61,2.81,0.63,0.73,427.36,138.08,150.2,18.42,0.52,2.71
2013,5,15,7.37,7.51,4.2,0.68,0.78,424.11,146.73,148.28,19.2,0.54,2.84
2013,5,16,6.22,7.55,4.41,0.57,0.66,431.3,126.48,149.91,17.17,0.51,2.62
2013,5,17,3.8,7.45,5.64,0.35,0.4,441.33,80.23,147.54,11.55,0.35,1.8
2013,5,18,5.76,7.38,6.05,0.52,0.61,437.54,117.54,145.85,16.09,0.46,2.34
2013,5,19,7.12,7.56,6.59,0.65,0.75,433.43,142.88,149.86,18.99,0.54,2.79
2013,5,20,6.99,7.58,6.4,0.64,0.73,432.7,140.38,150.23,18.61,0.53,2.8
2013,5,21,5.91,7.46,5.59,0.54,0.62,434.7,120.08,147.25,16.35,0.49,2.55
2013,5,22,6.99,7.55,5.12,0.64,0.73,431.34,140.12,149.11,18.6,0.53,2.78
2013,5,23,5.78,7.62,3.77,0.53,0.61,437.73,118.62,151.02,16.45,0.49,2.55
2013,5,24,5.47,7.53,3.09,0.5,0.58,435.05,112.88,148.99,15.69,0.45,2.34
2013,5,25,6.24,7.54,2.05,0.57,0.66,429.66,126.12,148.52,17.02,0.48,2.46
2013,5,26,7.06,7.56,2.57,0.64,0.74,424.31,140.45,148.28,18.51,0.52,2.65
2013,5,27,6.56,7.48,2.96,0.6,0.69,427.75,131.27,146.72,17.38,0.49,2.53
2013,5,28,7.06,7.66,2.55,0.64,0.74,427.94,141.68,151.29,18.82,0.51,2.6
2013,5,29,7.6,7.76,3.54,0.7,0.8,423.68,151,152.74,19.91,0.55,2.87
2013,5,30,7.74,7.93,4.7,0.7,0.81,418.85,153.28,155.59,20.29,0.57,2.95
2013,5,31,7.82,7.91,3.66,0.71,0.82,412.33,154.34,154.9,20.35,0.57,2.97
2013,6,1,7.69,7.86,2.42,0.7,0.8,411.92,150.98,152.97,19.86,0.55,2.9
2013,6,2,7.59,7.87,3.5,0.7,0.8,418.34,149.84,153.98,19.8,0.55,2.9
2013,6,3,7.68,7.83,2.18,0.7,0.8,415.77,151.37,153.02,19.89,0.55,2.87
2013,6,4,7.75,7.86,1.74,0.7,0.81,417.62,153.48,154.3,20.19,0.55,2.89
2013,6,5,7.68,7.86,3.52,0.7,0.8,418.74,152.03,154.12,20.03,0.56,2.95
2013,6,6,7.57,7.75,3.79,0.69,0.8,418.7,149.9,152.15,19.72,0.54,2.8
2013,6,7,7.67,7.8,3.43,0.7,0.8,418.93,151.73,152.84,19.9,0.55,2.82
2013,6,8,7.51,7.65,3.39,0.69,0.79,418.8,147.36,148.75,19.23,0.53,2.75
2013,6,9,7.22,7.77,5.77,0.66,0.76,428.16,144.03,152.87,19.15,0.53,2.73
2013,6,10,7.06,7.58,4.3,0.64,0.74,431.79,140.59,148.76,18.5,0.51,2.62
2013,6,11,7.14,7.73,2.61,0.65,0.75,429.58,143.31,152.56,19.08,0.53,2.73
2013,6,12,6.01,7.66,4.47,0.55,0.63,433.44,122.87,151.66,16.8,0.47,2.41
2013,6,13,4.06,7.5,5.29,0.37,0.42,437.75,86.12,148.78,12.43,0.37,1.86
2013,6,14,6.02,7.42,7.55,0.55,0.63,438.58,122.62,147.09,16.69,0.48,2.5
2013,6,15,6.64,7.64,5.8,0.6,0.7,436.63,134.75,151.84,18.24,0.53,2.77
2013,6,16,6.58,7.83,5.39,0.6,0.69,430.38,132.14,153.12,17.91,0.52,2.62
2013,6,17,6.65,7.75,3.95,0.61,0.7,431.61,134.66,153.34,18.3,0.52,2.69
2013,6,18,7.16,7.67,3.23,0.65,0.75,430.26,143.6,151.78,19.15,0.54,2.79
2013,6,19,6.29,7.66,4.98,0.57,0.66,429.42,127.06,150.78,17.27,0.49,2.52
2013,6,20,5.13,7.49,6.46,0.47,0.54,438.84,106.52,148.8,14.93,0.44,2.23
2013,6,21,4.84,7.21,8.77,0.44,0.51,446.41,100.47,142.73,13.81,0.4,2.05
2013,6,22,4.82,7.54,7.72,0.44,0.51,442.62,100.06,149.65,14.21,0.41,2.12
2013,6,23,6.77,7.52,5.46,0.62,0.71,438.73,136.03,148.43,18.14,0.52,2.71
2013,6,24,5.07,7.39,4.5,0.46,0.53,442.88,104.52,145.57,14.45,0.44,2.25
2013,6,25,6.88,7.53,3.78,0.62,0.72,436.16,138.61,149.4,18.4,0.55,2.86
2013,6,26,7.33,7.65,3.22,0.67,0.77,427.49,146.02,150.7,19.44,0.56,2.93
2013,6,27,7.31,7.64,3.92,0.66,0.77,425.12,144.55,149.39,19.05,0.55,2.87
2013,6,28,7.25,7.64,3.45,0.66,0.76,424.05,143.79,149.71,19.09,0.54,2.79
2013,6,29,7.64,7.82,3.09,0.7,0.8,420.09,151.04,153.27,19.97,0.56,2.92
2013,6,30,4.22,7.72,7.23,0.38,0.45,440.04,89.05,152.9,13.03,0.38,1.97
2013,7,1,4.82,7.76,7.25,0.44,0.51,439.2,100.56,154.11,14.59,0.45,2.28
2013,7,2,7.56,7.79,5.01,0.69,0.8,426.66,150.76,154.07,20.05,0.59,3.05
2013,7,3,7.29,7.71,5.48,0.66,0.77,425.56,145.63,152.16,19.34,0.53,2.77
2013,7,4,6.86,7.7,5.57,0.62,0.72,429.98,138.5,152.37,18.61,0.52,2.65
2013,7,5,7.57,7.67,3.43,0.7,0.8,428.61,150.64,151.63,19.84,0.55,2.87
2013,7,6,7.38,7.8,2.32,0.67,0.78,425.54,147.48,153.9,19.64,0.54,2.76
2013,7,7,7.46,7.76,5.16,0.68,0.79,422.35,148.26,152.57,19.64,0.54,2.76
2013,7,8,5.22,7.63,5.3,0.48,0.55,431.8,107.4,150.92,15.14,0.42,2.15
2013,7,9,4.19,7.59,3.92,0.38,0.45,430.44,88.1,150.09,12.92,0.37,1.84
2013,7,10,7.38,7.67,3.62,0.67,0.78,422.12,147.58,151.84,19.59,0.54,2.8
2013,7,11,7.33,7.84,3.8,0.67,0.77,415.94,144.34,152.34,19.22,0.55,2.88
2013,7,12,5.06,7.47,8.11,0.46,0.53,431.23,103.11,145.53,14.23,0.41,2.12
2013,7,13,4.98,7.4,7,0.45,0.52,438.7,102.2,144.91,14.17,0.42,2.15
2013,7,14,2.91,7.23,5.02,0.27,0.3,437.98,62.05,142.24,8.93,0.24,1.23
2013,7,15,6.72,7.61,5.67,0.62,0.71,428.14,135.86,150.89,18.28,0.52,2.73
2013,7,16,6.62,7.61,6.53,0.61,0.7,431.8,133.45,149.93,17.98,0.51,2.61
2013,7,17,1.58,7.5,9.23,0.15,0.16,439.18,35.12,149.19,5.42,0.16,0.8
2013,7,18,3.48,7.39,4.89,0.32,0.37,436.29,74.04,145.91,10.84,0.33,1.66
2013,7,19,4.56,7.65,5.02,0.42,0.48,435.07,95.7,151.34,13.68,0.41,2.09
2013,7,20,6.01,7.69,4.39,0.55,0.64,429.69,122.46,151.77,16.88,0.48,2.48
2013,7,21,7.01,7.62,5.05,0.65,0.74,428.39,140.74,150.66,18.87,0.52,2.7
2013,7,22,7.02,7.73,5.46,0.65,0.74,429.69,141.17,152.83,19.01,0.52,2.68
2013,7,23,7.11,7.65,6.1,0.66,0.76,430.45,143.16,151.78,19.16,0.55,2.84
2013,7,24,5.53,7.62,4.66,0.51,0.59,432.73,113.94,151.47,16.02,0.46,2.36
2013,7,25,5.46,7.46,4.3,0.5,0.58,440.52,112.2,147.92,15.55,0.45,2.27
2013,7,26,7.18,7.57,3.24,0.66,0.77,433.87,143.52,149.59,19.09,0.55,2.84
2013,7,27,7.45,7.62,1.96,0.69,0.8,426.36,148.51,150.55,19.61,0.56,2.93
2013,7,28,6.42,7.64,3.66,0.59,0.69,427.65,130.38,151.17,17.68,0.52,2.66
2013,7,29,5.56,7.59,5.43,0.52,0.59,433.86,114.41,150.94,16.03,0.48,2.47
2013,7,30,6.38,7.59,6.89,0.59,0.68,433.05,129.31,150.23,17.57,0.5,2.59
2013,7,31,5.54,7.59,7.98,0.52,0.59,432.61,113.12,150.01,15.77,0.45,2.31
2013,8,1,1.67,7.35,6.88,0.16,0.18,438.42,37.42,146.03,5.78,0.16,0.81
2013,8,2,7.07,7.44,4.28,0.66,0.76,435.49,142.05,147.52,18.84,0.54,2.8
2013,8,3,7.29,7.64,3.24,0.68,0.78,428.51,145.85,151.18,19.34,0.55,2.82
2013,8,4,7.08,7.57,4.21,0.66,0.77,428.85,141.87,149.82,18.94,0.54,2.8
2013,8,5,7.27,7.6,5.15,0.68,0.78,426.29,145.59,150.42,19.32,0.55,2.84
2013,8,6,7.37,7.57,6.37,0.69,0.8,427.41,147.3,149.76,19.45,0.55,2.83
2013,8,7,7.44,7.63,2.55,0.7,0.8,427.2,148.63,150.97,19.7,0.55,2.9
2013,8,8,7.62,7.7,1.51,0.71,0.83,419.84,152.2,152.45,20.15,0.57,2.95
2013,8,9,7.42,7.59,3.18,0.7,0.8,421.61,147.77,149.82,19.54,0.54,2.78
2013,8,10,7.2,7.53,4.94,0.67,0.78,427.92,144.11,148.92,19.13,0.52,2.69
2013,8,11,5.76,7.45,6.72,0.54,0.62,434.41,117.7,147.56,16.21,0.46,2.35
2013,8,12,4.07,7.27,9.88,0.38,0.45,439.71,85.3,144.3,12.22,0.38,1.91
2013,8,13,4.91,7.26,7.04,0.46,0.54,438.39,101.96,144.32,14.36,0.43,2.22
2013,8,14,3.13,7.02,5.09,0.3,0.34,437.52,67.32,138.09,9.8,0.29,1.5
2013,8,15,2.89,7.03,5.86,0.27,0.32,438.52,61.54,138.26,8.93,0.26,1.3
2013,8,16,2.57,6.95,6.91,0.24,0.28,437.8,55.62,136.62,8.25,0.24,1.24
2013,8,17,4.41,6.95,6.52,0.41,0.48,436.42,91.18,136.3,12.73,0.38,1.95
2013,8,18,5.96,7.17,4.98,0.56,0.66,432.45,120.98,141.96,16.52,0.48,2.52
2013,8,19,5.67,7.22,6.66,0.54,0.62,433.91,115.47,142.88,15.82,0.45,2.33
2013,8,20,0.92,7.16,9.38,0.09,0.1,436.7,21.23,142.07,3.4,0.1,0.51
2013,8,21,2.59,7.04,11.48,0.25,0.29,439.24,56.71,140.17,8.55,0.25,1.29
2013,8,22,2.69,7,9.41,0.26,0.3,439.84,58.54,138.73,8.73,0.27,1.35
2013,8,23,3.82,6.68,5.66,0.37,0.42,438.49,80.08,130.77,11.11,0.32,1.63
2013,8,24,6.53,7.23,2.95,0.62,0.73,431.84,131.47,143.3,17.57,0.5,2.61
2013,8,25,6.13,7.37,3.92,0.59,0.69,429.12,124.79,146.72,16.99,0.49,2.52
2013,8,26,6.89,7.31,4.04,0.66,0.77,425.95,138.2,145.2,18.42,0.52,2.68
2013,8,27,4.38,7.2,5.51,0.42,0.49,435.31,92.24,143.75,13.29,0.4,2.05
2013,8,28,0.71,6.93,10.7,0.07,0.08,436.88,16.47,137.88,2.65,0.08,0.38
2013,8,29,3.66,7.04,9.74,0.35,0.41,434.87,77.02,139.4,11.16,0.33,1.68
2013,8,30,5.52,6.89,8.18,0.53,0.62,433.76,111.38,135.49,15.01,0.45,2.29
2013,8,31,2.86,6.88,7.55,0.28,0.33,436.04,60.88,135.24,8.85,0.27,1.34
2013,9,1,2.89,6.64,5.99,0.28,0.33,433.55,61.12,129.48,8.74,0.26,1.29
2013,9,2,5.73,6.7,4.91,0.56,0.66,427.32,114.04,130.51,15.02,0.44,2.26
2013,9,3,6.07,6.47,2.47,0.59,0.7,425.87,117.46,124.1,14.93,0.41,2.09
2013,9,4,3.92,6.7,5.14,0.38,0.45,442.44,80.27,130.74,11.2,0.32,1.62
2013,9,5,6.6,6.87,5.93,0.65,0.77,422.88,130.08,134.66,17.09,0.47,2.42
2013,9,6,6.94,7.08,4.66,0.68,0.8,422.05,137.43,139.74,17.98,0.51,2.64
2013,9,7,5.6,7.11,6.26,0.55,0.66,431.5,113.6,140.75,15.45,0.45,2.33
2013,9,8,5.95,7.11,7.3,0.59,0.7,431.87,120.13,140.8,16.27,0.47,2.4
2013,9,9,6.05,7.1,7.09,0.6,0.71,431.72,122.25,141.27,16.57,0.48,2.48
2013,9,10,6.5,7.05,4.98,0.65,0.77,426.09,130.77,140.54,17.43,0.5,2.6
2013,9,11,3.6,7.03,3.38,0.36,0.43,427.92,76.13,139.85,11.11,0.33,1.65
2013,9,12,1.34,7,5.69,0.13,0.16,435.2,30.15,139.44,4.77,0.14,0.7
2013,9,13,1.58,6.97,4.77,0.16,0.19,435.57,34.98,139.1,5.45,0.16,0.82
2013,9,14,6.19,6.97,1.91,0.62,0.74,425.98,124.62,138.92,16.69,0.48,2.48
2013,9,15,6.02,6.95,2.49,0.61,0.73,426.3,121.66,138.66,16.37,0.47,2.4
2013,9,16,5.66,6.91,5.09,0.57,0.68,431.84,113.88,137.01,15.31,0.44,2.23
2013,9,17,5.35,6.58,6,0.54,0.65,433.67,106.77,128.58,14.2,0.39,1.99
2013,9,18,4.89,6.86,5.32,0.5,0.59,435.1,99.74,135.57,13.82,0.4,2
2013,9,19,5.92,6.91,6.75,0.6,0.73,432.49,117.93,136.01,15.9,0.45,2.28
2013,9,20,1.31,6.74,12.37,0.13,0.16,439.52,29.07,134.77,4.59,0.13,0.66
2013,9,21,0.66,6.6,22.65,0.07,0.08,447.07,15.26,133.55,2.49,0.08,0.38
2013,9,22,3.93,6.47,7.73,0.41,0.48,441.36,81.2,128.4,11.62,0.34,1.76
2013,9,23,5.3,6.64,3.67,0.55,0.66,428.71,106.85,131.12,14.5,0.41,2.11
2013,9,24,6.36,6.71,4.52,0.66,0.8,422.74,125.44,131.89,16.41,0.45,2.29
2013,9,25,6.43,6.66,5.36,0.67,0.8,417.78,124.9,128.91,16.14,0.44,2.27
2013,9,26,5.72,6.49,7.39,0.6,0.72,423.05,111.2,124.77,14.49,0.39,2.01
2013,9,27,5.08,6.49,7.28,0.53,0.64,437.47,101.24,126.73,13.73,0.39,1.99
2013,9,28,5.8,6.6,5.49,0.61,0.74,419.76,113.7,128.3,15.02,0.42,2.16
2013,9,29,4.75,6.52,6.29,0.5,0.61,432.91,97.06,129.53,13.22,0.39,2.01
2013,9,30,6.24,6.58,6.2,0.66,0.8,424.34,123.62,130.21,16.17,0.45,2.3
2013,10,1,5.58,6.59,6.06,0.59,0.73,428.84,111.02,129.7,14.8,0.41,2.09
